instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt 
7267,2011-11-04,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254
6294,2011-09-24,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0.0,77,231,308
3123,2011-05-15,2,0,5,0,0,0,0,2,0.52,0.5,1.0,0.0,5,34,39
14142,2012-08-17,3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,82,149,231
6125,2011-09-17,3,0,9,18,0,6,0,2,0.52,0.5,0.72,0.2239,95,234,329
7102,2011-10-28,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,46,167,213
2913,2011-05-06,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82
2207,2011-04-06,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196,232
689,2011-02-01,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,2,6,8
14535,2012-09-02,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,140,152,292
8610,2011-12-30,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,38,159,197
11529,2012-04-30,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247
4211,2011-06-29,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,540
11003,2012-04-08,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,254,249,503
11381,2012-04-24,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,6,302,308
9640,2012-02-11,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,38,205,243
5515,2011-08-22,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320
6582,2011-10-06,4,0,10,19,0,4,1,1,0.52,0.5,0.59,0.1045,38,305,343
14456,2012-08-30,3,1,8,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294
17082,2012-12-19,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236
9781,2012-02-17,1,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,9,133,142
15431,2012-10-10,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6
15199,2012-09-30,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,222,369,591
7600,2011-11-18,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71
15457,2012-10-11,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42
6634,2011-10-08,4,0,10,23,0,6,0,1,0.48,0.4697,0.88,0.0,52,90,142
12162,2012-05-26,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,86,118,204
3740,2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409
10332,2012-03-11,1,1,3,14,0,0,0,1,0.46,0.4545,0.31,0.2836,212,289,501
2354,2011-04-12,2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,8,31,39
9455,2012-02-03,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,8,155,163
6095,2011-09-16,3,0,9,12,0,5,1,2,0.52,0.5,0.45,0.0,39,212,251
17216,2012-12-25,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1
13967,2012-08-10,3,1,8,3,0,5,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,3,6,9
107,2011-01-05,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.19399999999999998,7,55,62
16045,2012-11-06,4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.19399999999999998,1,40,41
3595,2011-06-03,2,0,6,16,0,5,1,1,0.72,0.6364,0.26,0.3284,63,286,349
827,2011-02-06,1,0,2,21,0,0,0,1,0.26,0.303,0.6,0.0,5,22,27
15688,2012-10-20,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259
5776,2011-09-03,3,0,9,2,0,6,0,2,0.64,0.6061,0.69,0.2239,15,26,41
16052,2012-11-06,4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,31,217,248
1728,2011-03-17,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,30,95,125
4576,2011-07-14,3,0,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284,39,138,177
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46
990,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51
11698,2012-05-07,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239
9230,2012-01-25,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985,52,105,157
2759,2011-04-29,2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,34,160,194
7934,2011-12-02,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159
12495,2012-06-09,2,1,6,19,0,6,0,1,0.8,0.6970000000000001,0.29,0.1642,128,232,360
9647,2012-02-11,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,5,43,48
7152,2011-10-30,4,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.19399999999999998,91,209,300
7006,2011-10-24,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156,220
9082,2012-01-19,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2,204,206
836,2011-02-07,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,1,29,30
9613,2012-02-10,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,19,134,153
16757,2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74
9468,2012-02-04,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,16,141,157
1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2,3
17091,2012-12-19,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168
5265,2011-08-12,3,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,3,73,76
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25
5855,2011-09-06,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106
7024,2011-10-25,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98
7465,2011-11-12,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,165,221,386
1203,2011-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2
6471,2011-10-02,4,0,10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,4,3,7
14179,2012-08-18,3,1,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,60,175,235
9564,2012-02-08,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,1,107,108
14752,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461
12773,2012-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.19399999999999998,32,224,256
12639,2012-06-15,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369,467
9048,2012-01-17,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,6,174,180
1536,2011-03-09,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249
12257,2012-05-30,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,41,263,304
3703,2011-06-08,2,0,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,0,6,6
12818,2012-06-23,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47
7811,2011-11-27,4,0,11,1,0,0,0,1,0.36,0.3788,0.81,0.0,9,35,44
8557,2011-12-28,1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,4,106,110
10575,2012-03-21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729
640,2011-01-29,1,0,1,22,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,4,28,32
6792,2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394
5378,2011-08-16,3,0,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,20,57,77
9715,2012-02-14,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,19,504,523
6605,2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465
13326,2012-07-14,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,123,278,401
12065,2012-05-22,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261
10444,2012-03-16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99
14651,2012-09-07,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331
1770,2011-03-19,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,55,85,140
3743,2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.19399999999999998,40,214,254
1246,2011-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9
4671,2011-07-18,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.19399999999999998,39,126,165
12081,2012-05-23,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270
15267,2012-10-03,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.19399999999999998,11,504,515
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52
10789,2012-03-30,2,1,3,15,0,5,1,3,0.42,0.4242,0.54,0.0,73,207,280
6416,2011-09-29,4,0,9,21,0,4,1,1,0.58,0.5455,0.56,0.0,30,195,225
6433,2011-09-30,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,93,173,266
4705,2011-07-19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,36,120,156
5831,2011-09-05,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152
16934,2012-12-13,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.19399999999999998,24,655,679
12054,2012-05-22,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200
6175,2011-09-19,3,0,9,20,0,1,1,2,0.56,0.5303,0.68,0.1343,27,204,231
8392,2011-12-21,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
15856,2012-10-27,4,1,10,20,0,6,0,2,0.52,0.5,0.72,0.2239,58,238,296
17163,2012-12-22,1,1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,4,49,53
9551,2012-02-07,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,20,170,190
7010,2011-10-24,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.19399999999999998,68,242,310
11249,2012-04-18,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,24,165,189
11611,2012-05-03,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121
2178,2011-04-05,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,9,67,76
813,2011-02-06,1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,0,8,8
698,2011-02-01,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,0,47,47
12944,2012-06-28,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276
1213,2011-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78
4582,2011-07-14,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239,67,333,400
11143,2012-04-14,2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.19399999999999998,207,357,564
12920,2012-06-27,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322
9042,2012-01-17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6,123,129
5344,2011-08-15,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,53,140,193
3051,2011-05-12,2,0,5,0,0,4,1,2,0.46,0.4545,0.88,0.2239,5,39,44
10552,2012-03-20,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801
6832,2011-10-17,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29
11551,2012-05-01,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229
16238,2012-11-14,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,10,405,415
13122,2012-07-05,3,1,7,22,0,4,1,1,0.82,0.8029999999999999,0.59,0.1343,63,162,225
13177,2012-07-08,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0.0,1,5,6
16449,2012-11-23,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,1,4,5
16679,2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.19399999999999998,59,244,303
3321,2011-05-23,2,0,5,6,0,1,1,2,0.54,0.5152,1.0,0.0,4,92,96
15087,2012-09-25,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,49,490,539
929,2011-02-11,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0.0,1,73,74
7685,2011-11-21,4,0,11,19,0,1,1,3,0.4,0.4091,0.94,0.19399999999999998,2,135,137
2550,2011-04-21,2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,4,3,7
14604,2012-09-05,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430
8501,2011-12-25,1,0,12,21,0,0,0,1,0.3,0.303,0.56,0.1343,4,15,19
9210,2012-01-24,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642,52,156,208
6429,2011-09-30,4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0.0,46,122,168
11691,2012-05-07,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,18,367,385
17144,2012-12-22,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,0,23,23
1249,2011-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2
3136,2011-05-15,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,195,261,456
2070,2011-04-01,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.19399999999999998,0,7,7
812,2011-02-06,1,0,2,6,0,0,0,1,0.26,0.2576,0.6,0.2239,0,1,1
15578,2012-10-16,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172
3906,2011-06-16,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159
14387,2012-08-27,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282
15785,2012-10-24,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313
4397,2011-07-07,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.19399999999999998,1,7,8
5500,2011-08-22,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21
2347,2011-04-12,2,0,4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,19,80,99
16156,2012-11-10,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,51,169,220
6711,2011-10-12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7
2719,2011-04-28,2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,4,5,9
6938,2011-10-21,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242,302
7824,2011-11-27,4,0,11,14,0,0,0,1,0.62,0.6212,0.43,0.4627,113,200,313
5450,2011-08-19,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,106
16940,2012-12-13,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242
16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563
2601,2011-04-23,2,0,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11
13872,2012-08-06,3,1,8,4,0,1,1,2,0.72,0.6970000000000001,0.74,0.1343,3,8,11
8320,2011-12-18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12
1661,2011-03-14,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210,235
6971,2011-10-23,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71
7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90
1747,2011-03-18,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,55,104,159
7574,2011-11-17,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179,1,3,4
14857,2012-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13
6074,2011-09-15,3,0,9,15,0,4,1,2,0.6,0.5909,0.69,0.4179,25,110,135
10108,2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0,0,24,24
3909,2011-06-16,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325
7854,2011-11-28,4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,4,152,156
11043,2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,103
13512,2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16
3319,2011-05-23,2,0,5,4,0,1,1,2,0.54,0.5152,0.94,0.0,2,2,4
1491,2011-03-07,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19,41,60
6000,2011-09-12,3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,43,120,163
14393,2012-08-27,3,1,8,21,0,1,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,39,239,278
11093,2012-04-12,2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,16,271,287
13666,2012-07-28,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494
11252,2012-04-19,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,5,20,25
8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147
9509,2012-02-06,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,0,3,3
8598,2011-12-30,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,4,26,30
10024,2012-02-27,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286
13828,2012-08-04,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.19399999999999998,49,132,181
2641,2011-04-24,2,0,4,22,0,0,0,3,0.54,0.5152,1.0,0.1642,5,40,45
2595,2011-04-23,2,0,4,0,0,6,0,2,0.32,0.3182,1.0,0.19399999999999998,0,18,18
4167,2011-06-27,3,0,6,12,0,1,1,2,0.72,0.6667,0.54,0.0,40,130,170
1670,2011-03-15,1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,1,1,2
12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512
14591,2012-09-05,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4
4607,2011-07-15,3,0,7,20,0,5,1,1,0.7,0.6515,0.51,0.2239,92,251,343
15617,2012-10-17,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.19399999999999998,28,301,329
14270,2012-08-22,3,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683
3668,2011-06-06,2,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,516,579
12357,2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14
748,2011-02-03,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,4,47,51
16370,2012-11-19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406
984,2011-02-13,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,40,122,162
5479,2011-08-21,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6
13507,2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149
356,2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
9054,2012-01-18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1,3,4
8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
3358,2011-05-24,2,0,5,19,0,2,1,1,0.66,0.6212,0.74,0.19399999999999998,45,310,355
487,2011-01-22,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,27
4783,2011-07-23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9
17068,2012-12-18,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0.0,5,127,132
2810,2011-05-01,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.19399999999999998,64,82,146
1292,2011-02-26,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34
8641,2011-12-31,1,0,12,19,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92
7754,2011-11-24,4,0,11,16,1,4,0,1,0.5,0.4848,0.34,0.2836,48,66,114
889,2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,4,57,61
3424,2011-05-27,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.19399999999999998,51,158,209
4352,2011-07-05,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,1,19,20
768,2011-02-04,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,5,46,51
1025,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.19699999999999998,0.29,0.4478,2,108,110
13119,2012-07-05,3,1,7,19,0,4,1,2,0.88,0.8029999999999999,0.39,0.2537,128,375,503
16120,2012-11-09,4,1,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,23,304,327
4873,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.6970000000000001,0.55,0.1343,27,131,158
10841,2012-04-01,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,346
8893,2012-01-11,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225
7697,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121
16406,2012-11-21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,11,262,273
8099,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217
6007,2011-09-12,3,0,9,20,0,1,1,1,0.66,0.6212,0.65,0.0,41,258,299
11872,2012-05-14,2,1,5,20,0,1,1,2,0.58,0.5455,0.88,0.19399999999999998,11,178,189
10616,2012-03-23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275
13095,2012-07-04,3,1,7,19,1,3,0,1,0.86,0.8029999999999999,0.47,0.2239,177,255,432
895,2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,2,168,170
603,2011-01-28,1,0,1,8,0,5,1,2,0.16,0.19699999999999998,0.86,0.0896,2,155,157
3482,2011-05-29,2,0,5,23,0,0,0,1,0.66,0.5909,0.89,0.1642,48,87,135
11900,2012-05-16,2,1,5,0,0,3,1,2,0.58,0.5455,0.88,0.0,12,27,39
1711,2011-03-16,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,48,59
3386,2011-05-25,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,12,74,86
9199,2012-01-24,1,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896,0,2,2
12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.19399999999999998,29,79,108
8830,2012-01-08,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219
15094,2012-09-26,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,2,15,17
6917,2011-10-20,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,20,278,298
8626,2011-12-31,1,0,12,4,0,6,0,1,0.38,0.3939,0.71,0.2239,1,9,10
5635,2011-08-27,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24
3551,2011-06-01,2,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537,23,233,256
6031,2011-09-13,3,0,9,20,0,2,1,1,0.66,0.6212,0.74,0.19399999999999998,31,241,272
13650,2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199
4089,2011-06-24,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,91
10596,2012-03-22,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257
856,2011-02-08,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,1,1,2
3495,2011-05-30,2,0,5,12,1,1,0,1,0.86,0.8029999999999999,0.47,0.1045,179,187,366
11760,2012-05-10,2,1,5,4,0,4,1,1,0.46,0.4545,0.77,0.19399999999999998,0,2,2
6435,2011-09-30,4,0,9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,62,298,360
7889,2011-11-30,4,0,11,8,0,3,1,1,0.28,0.2727,0.81,0.19399999999999998,13,465,478
15150,2012-09-28,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,51,194,245
5248,2011-08-11,3,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,51,166,217
13277,2012-07-12,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327
15768,2012-10-24,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5,6
7886,2011-11-30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.19399999999999998,1,21,22
1627,2011-03-13,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.19399999999999998,2,8,10
12001,2012-05-20,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8
2390,2011-04-14,2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,28,87,115
1432,2011-03-04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.19399999999999998,4,40,44
14982,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225
4382,2011-07-06,3,0,7,11,0,3,1,2,0.72,0.6970000000000001,0.74,0.0,24,103,127
5247,2011-08-11,3,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,50,164,214
4244,2011-06-30,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496,594
15372,2012-10-07,4,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333
14078,2012-08-14,3,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,97,757,854
2848,2011-05-03,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194
15463,2012-10-11,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0,76,175,251
4328,2011-07-04,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4
606,2011-01-28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0,30,30
16267,2012-11-15,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,29,184,213
